"AMR.genotypes","SNP_cluster_group","USregion","season","collection.yr","min_SNP","Isolation_Group"
"fosX=COMPLETE,lin=COMPLETE","other","northeast","winter","2019",0,"Environment"
"fosX=COMPLETE,lin=COMPLETE","other","northeast","winter","2019",1,"Environment"
"fosX=COMPLETE,lin=COMPLETE","other","northeast","winter","2019",0,"Environment"
"fosX=COMPLETE,lin=COMPLETE","other","northeast","winter","2019",0,"Environment"
"fosX=COMPLETE,lin=COMPLETE","other","northeast","winter","2019",0,"Environment"
"fosX=COMPLETE,lin=COMPLETE","other","northeast","winter","2019",0,"Environment"
"fosX=COMPLETE,lin=COMPLETE","other","northeast","winter","2019",1,"Environment"
"fosX=COMPLETE,lin=COMPLETE","other","northeast","winter","2019",1,"Environment"
"fosX=COMPLETE,lin=COMPLETE","other","northeast","summer","2019",0,"Environment"
"fosX=COMPLETE,lin=COMPLETE","other","northeast","winter","2019",0,"Environment"
"fosX=COMPLETE,lin=COMPLETE","other","northeast","winter","2019",1,"Environment"
"fosX=COMPLETE,lin=COMPLETE","other","northeast","winter","2019",1,"Environment"
"fosX=COMPLETE,lin=COMPLETE","other","northeast","summer","2019",0,"Environment"
"fosX=COMPLETE,lin=COMPLETE","other","northeast","summer","2019",0,"Environment"
"fosX=COMPLETE,lin=COMPLETE","other","northeast","summer","2019",0,"Environment"
"fosX=COMPLETE,lin=COMPLETE","other","south","spring","2017",9,"Environment"
"fosX=COMPLETE,lin=COMPLETE","other","south","spring","2017",0,"Environment"
"fosX=COMPLETE,lin=COMPLETE","other","south","spring","2017",0,"Environment"
"fosX=COMPLETE,lin=COMPLETE","other","south","autumn","2017",14,"Environment"
"fosX=COMPLETE,lin=COMPLETE","other","south","autumn","2017",13,"Environment"
"fosX=COMPLETE,lin=COMPLETE","other","south","autumn","2017",13,"Environment"
"fosX=COMPLETE,lin=COMPLETE","other","south","spring","2020",2,"Food/RTE_Food/Food Producing Environment"
"fosX=COMPLETE,lin=COMPLETE","other","south","spring","2020",7,"Poultry"
"fosX=COMPLETE,lin=COMPLETE","other","south","spring","2020",2,"Poultry"
"fosX=COMPLETE,lin=COMPLETE","other","other","summer","2016",0,"Environment"
"fosX=COMPLETE,lin=COMPLETE","other","other","autumn","2016",17,"Environment"
"fosX=COMPLETE,lin=COMPLETE","other","other","autumn","2016",0,"Environment"
"fosX=COMPLETE,lin=COMPLETE","other","other","autumn","2016",19,"Environment"
"fosX=COMPLETE,lin=COMPLETE","other","other","summer","2013",14,"Clinical/Human"
"fosX=COMPLETE,lin=COMPLETE","other","other","summer","2015",14,"Clinical/Human"
"fosX=COMPLETE,lin=COMPLETE","other","other","winter","2017",3,"Clinical/Human"
"fosX=COMPLETE,lin=COMPLETE","other","west","summer","2016",15,"Environment"
"fosX=COMPLETE,lin=COMPLETE","other","west","autumn","2012",14,"Environment"
"fosX=COMPLETE,lin=COMPLETE","other","west","autumn","2015",1,"Environment"
"fosX=COMPLETE,lin=COMPLETE","other","west","winter","2015",1,"Environment"
"fosX=COMPLETE,lin=COMPLETE","other","west","winter","2014",9,"Environment"
"fosX=COMPLETE,lin=COMPLETE","other","west","spring","2016",9,"Environment"
"fosX=COMPLETE,lin=COMPLETE","other","west","spring","2016",22,"Environment"
"fosX=COMPLETE,lin=COMPLETE","other","west","spring","2016",0,"Environment"
"fosX=COMPLETE,lin=COMPLETE,lin=MISTRANSLATION","other","west","winter","2015",1,"Environment"
"fosX=COMPLETE,lin=COMPLETE","other","west","spring","2016",0,"Environment"
"fosX=COMPLETE,lin=COMPLETE","other","northeast","winter","2014",12,"Environment"
"fosX=COMPLETE,lin=COMPLETE","other","northeast","winter","2014",2,"Environment"
"fosX=COMPLETE,lin=COMPLETE","other","northeast","winter","2014",2,"Environment"
"fosX=COMPLETE,lin=COMPLETE","other","northeast","winter","2014",12,"Environment"
"fosX=COMPLETE,lin=COMPLETE","other","northeast","winter","2014",0,"Environment"
"fosX=COMPLETE,lin=COMPLETE","other","northeast","winter","2014",4,"Environment"
"fosX=COMPLETE,lin=COMPLETE","other","northeast","winter","2014",12,"Environment"
"fosX=COMPLETE,lin=COMPLETE","other","northeast","winter","2014",0,"Environment"
"fosX=COMPLETE,lin=COMPLETE","other","northeast","winter","2014",4,"Environment"
"fosX=COMPLETE,lin=COMPLETE","other","northeast","winter","2014",10,"Environment"
"fosX=COMPLETE,lin=COMPLETE","other","northeast","winter","2014",18,"Environment"
"fosX=COMPLETE,lin=COMPLETE","other","south","winter","2012",22,"Environment"
"fosX=COMPLETE,lin=COMPLETE","other","midwest","autumn","2011",0,"Environment"
"fosX=COMPLETE,lin=COMPLETE","other","midwest","autumn","2011",1,"Environment"
"fosX=COMPLETE,lin=COMPLETE","other","midwest","autumn","2011",2,"Environment"
"fosX=COMPLETE,lin=COMPLETE","other","midwest","autumn","2011",0,"Environment"
"fosX=COMPLETE,lin=COMPLETE","other","midwest","autumn","2011",1,"Environment"
"fosX=COMPLETE,lin=COMPLETE","other","midwest","autumn","2011",2,"Environment"
"fosX=COMPLETE,lin=COMPLETE","other","midwest","autumn","2011",0,"Environment"
"fosX=COMPLETE,lin=COMPLETE","other","midwest","autumn","2011",0,"Environment"
"fosX=COMPLETE,lin=COMPLETE","other","midwest","autumn","2011",0,"Environment"
"fosX=COMPLETE,lin=COMPLETE","other","midwest","autumn","2011",0,"Environment"
"fosX=COMPLETE,lin=COMPLETE","other","midwest","autumn","2011",0,"Environment"
"fosX=COMPLETE,lin=COMPLETE","other","midwest","autumn","2011",1,"Environment"
"fosX=COMPLETE,lin=COMPLETE","other","midwest","autumn","2011",3,"Environment"
"fosX=COMPLETE,lin=COMPLETE","other","midwest","autumn","2011",1,"Environment"
"fosX=COMPLETE,lin=COMPLETE","other","midwest","autumn","2011",0,"Environment"
"fosX=COMPLETE,lin=COMPLETE","other","midwest","spring","2011",0,"Environment"
"fosX=COMPLETE,lin=COMPLETE","other","midwest","spring","2011",0,"Environment"
"fosX=COMPLETE,lin=COMPLETE","other","other","autumn","2017",1,"Clinical/Human"
"fosX=COMPLETE,lin=COMPLETE","other","other","autumn","2014",1,"Clinical/Human"
"fosX=COMPLETE,lin=COMPLETE","other","south","summer","2015",1,"Poultry"
"fosX=COMPLETE,lin=COMPLETE","other","northeast","autumn","2015",0,"Poultry"
"fosX=COMPLETE,lin=COMPLETE","other","other","autumn","2015",2,"Clinical/Human"
"fosX=COMPLETE,lin=COMPLETE","other","other","autumn","2015",0,"Clinical/Human"
"fosX=COMPLETE,lin=COMPLETE","other","south","winter","2021",0,"Food/RTE_Food/Food Producing Environment"
"fosX=COMPLETE,lin=COMPLETE","other","northeast","autumn","2021",0,"Environment"
"fosX=COMPLETE,lin=COMPLETE","other","northeast","autumn","2021",0,"Environment"
"fosX=COMPLETE,lin=COMPLETE","other","northeast","autumn","2021",0,"Environment"
"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","other","south","winter","2013",3,"Dairy"
"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","other","south","spring","2011",0,"Dairy"
"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","other","south","spring","2011",0,"Dairy"
"fosX=COMPLETE,lin=COMPLETE","other","west","summer","2014",0,"Environment"
"fosX=COMPLETE,lin=COMPLETE","other","other","autumn","2016",6,"Clinical/Human"
"fosX=COMPLETE,lin=COMPLETE","other","west","summer","2014",0,"Environment"
"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","other","other","summer","2013",0,"Clinical/Human"
"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","other","midwest","summer","2010",25,"Vegetables"
"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","other","midwest","winter","2010",11,"Vegetables"
"fosX=COMPLETE,lin=COMPLETE","other","west","summer","2016",1,"Environment"
"fosX=COMPLETE,lin=COMPLETE","other","west","autumn","2012",18,"Environment"
"fosX=COMPLETE,lin=COMPLETE","other","west","winter","2015",2,"Environment"
"fosX=COMPLETE,lin=COMPLETE","other","west","spring","2015",1,"Environment"
"fosX=COMPLETE,lin=COMPLETE","other","west","spring","2015",0,"Environment"
"fosX=COMPLETE,lin=COMPLETE","other","west","summer","2015",0,"Environment"
"fosX=COMPLETE,lin=COMPLETE","other","west","summer","2015",0,"Environment"
"fosX=COMPLETE,lin=COMPLETE","other","west","winter","2014",1,"Environment"
"fosX=COMPLETE,lin=COMPLETE","other","west","winter","2012",19,"Environment"
"fosX=COMPLETE,lin=COMPLETE","other","west","spring","2013",17,"Environment"
"fosX=COMPLETE,lin=COMPLETE","other","west","spring","2011",1,"Poultry"
"fosX=COMPLETE,lin=COMPLETE","other","west","spring","2011",1,"Poultry"
"fosX=COMPLETE,lin=COMPLETE","other","west","spring","2011",2,"Poultry"
"fosX=COMPLETE,lin=COMPLETE","other","west","spring","2011",2,"Poultry"
"fosX=COMPLETE,lin=COMPLETE","other","west","autumn","2017",2,"Poultry"
"fosX=COMPLETE,lin=COMPLETE","other","west","autumn","2017",2,"Poultry"
"fosX=COMPLETE,lin=COMPLETE","other","other","spring","2018",2,"Clinical/Human"
"fosX=COMPLETE,lin=COMPLETE","other","other","summer","2022",0,"Clinical/Human"
"fosX=COMPLETE,lin=COMPLETE","other","midwest","summer","2012",12,"Environment"
"fosX=COMPLETE,lin=COMPLETE","other","midwest","summer","2012",16,"Environment"
"fosX=COMPLETE,lin=COMPLETE","other","midwest","summer","2012",13,"Environment"
"fosX=COMPLETE,lin=COMPLETE","other","midwest","summer","2012",10,"Environment"
"fosX=COMPLETE,lin=COMPLETE","other","midwest","summer","2012",0,"Fruit"
"fosX=COMPLETE,lin=COMPLETE","other","midwest","summer","2012",2,"Fruit"
"fosX=COMPLETE,lin=COMPLETE","other","midwest","summer","2012",12,"Fruit"
"fosX=COMPLETE,lin=COMPLETE","other","midwest","summer","2012",0,"Fruit"
"fosX=COMPLETE,lin=COMPLETE","other","midwest","summer","2012",2,"Fruit"
"fosX=COMPLETE,lin=COMPLETE","other","midwest","summer","2012",2,"Fruit"
"fosX=COMPLETE,lin=COMPLETE","other","midwest","summer","2012",3,"Fruit"
"fosX=COMPLETE,lin=COMPLETE","other","midwest","summer","2012",0,"Fruit"
"fosX=COMPLETE,lin=COMPLETE","other","midwest","summer","2012",2,"Fruit"
"fosX=COMPLETE,lin=COMPLETE","other","midwest","summer","2012",6,"Fruit"
"fosX=COMPLETE,lin=COMPLETE","other","northeast","autumn","2016",3,"Environment"
"fosX=COMPLETE,lin=COMPLETE","other","northeast","autumn","2016",2,"Environment"
"fosX=COMPLETE,lin=COMPLETE","other","northeast","autumn","2016",1,"Environment"
"fosX=COMPLETE,lin=COMPLETE","other","northeast","autumn","2016",3,"Environment"
"fosX=COMPLETE,lin=COMPLETE","other","northeast","winter","2017",0,"Environment"
"fosX=COMPLETE,lin=COMPLETE","other","northeast","autumn","2016",3,"Environment"
"fosX=COMPLETE,lin=COMPLETE","other","northeast","winter","2017",1,"Environment"
"fosX=COMPLETE,lin=COMPLETE","other","northeast","autumn","2016",0,"Environment"
"fosX=COMPLETE,lin=COMPLETE","other","northeast","autumn","2016",0,"Environment"
"fosX=COMPLETE,lin=COMPLETE","other","northeast","winter","2017",0,"Environment"
"fosX=COMPLETE,lin=COMPLETE","other","northeast","winter","2017",0,"Environment"
"fosX=COMPLETE,lin=COMPLETE","other","northeast","autumn","2016",1,"Environment"
"fosX=COMPLETE,lin=COMPLETE","other","northeast","autumn","2016",0,"Environment"
"fosX=COMPLETE,lin=COMPLETE","other","northeast","autumn","2016",0,"Environment"
"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE,tet(M)=COMPLETE","other","west","spring","2019",5,"Environment"
"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE,tet(M)=COMPLETE","other","west","spring","2019",12,"Environment"
"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE,tet(M)=COMPLETE","other","west","spring","2019",1,"Environment"
"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE,tet(M)=COMPLETE","other","west","spring","2019",1,"Environment"
"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE,tet(M)=COMPLETE","other","west","spring","2019",8,"Environment"
"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE,tet(M)=COMPLETE","other","west","spring","2019",1,"Environment"
"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE,tet(M)=COMPLETE","other","west","spring","2019",15,"Environment"
"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE,tet(M)=COMPLETE","other","west","spring","2019",1,"Environment"
"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE,tet(M)=COMPLETE","other","west","spring","2019",1,"Environment"
"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE,tet(M)=COMPLETE,tet(M)=PARTIAL_END_OF_CONTIG","other","west","spring","2019",7,"Environment"
"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE,tet(M)=COMPLETE","other","west","spring","2019",2,"Environment"
"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE,tet(M)=COMPLETE,tet(M)=PARTIAL_END_OF_CONTIG","other","west","spring","2019",2,"Environment"
"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE,tet(M)=COMPLETE","other","west","spring","2019",12,"Environment"
"fosX=COMPLETE,lin=COMPLETE","other","midwest","spring","2018",0,"Environment"
"fosX=COMPLETE,lin=COMPLETE","other","midwest","spring","2018",0,"Environment"
"fosX=COMPLETE,lin=COMPLETE","other","midwest","spring","2018",0,"Environment"
"fosX=COMPLETE,lin=COMPLETE","other","midwest","spring","2018",0,"Environment"
"fosX=COMPLETE,lin=COMPLETE","other","midwest","spring","2018",0,"Environment"
"fosX=COMPLETE,lin=COMPLETE","other","midwest","spring","2018",0,"Animal_Feces_or_Nasal_Swab"
"fosX=COMPLETE,lin=COMPLETE","other","midwest","spring","2018",0,"Animal_Feces_or_Nasal_Swab"
"fosX=COMPLETE,lin=COMPLETE","other","midwest","spring","2018",0,"Animal_Feces_or_Nasal_Swab"
"fosX=COMPLETE,lin=COMPLETE","other","midwest","spring","2018",0,"Animal_Feces_or_Nasal_Swab"
"fosX=COMPLETE,lin=COMPLETE","other","midwest","spring","2018",0,"Animal_Feces_or_Nasal_Swab"
"fosX=COMPLETE,lin=COMPLETE","other","midwest","summer","2016",13,"Environment"
"fosX=COMPLETE,lin=COMPLETE","other","midwest","spring","2019",3,"Environment"
"fosX=COMPLETE,lin=COMPLETE","other","midwest","spring","2019",5,"Environment"
"fosX=COMPLETE,lin=COMPLETE","other","midwest","spring","2019",0,"Environment"
"fosX=COMPLETE,lin=COMPLETE","other","midwest","spring","2019",5,"Environment"
"fosX=COMPLETE,lin=COMPLETE","other","midwest","spring","2019",5,"Environment"
"fosX=COMPLETE,lin=COMPLETE","other","midwest","spring","2019",0,"Environment"
"fosX=COMPLETE,lin=COMPLETE","other","midwest","spring","2019",0,"Environment"
"fosX=COMPLETE,lin=COMPLETE","other","midwest","spring","2019",0,"Environment"
"fosX=COMPLETE,lin=COMPLETE","other","midwest","spring","2019",3,"Environment"
"fosX=COMPLETE,lin=COMPLETE","other","midwest","spring","2019",0,"Environment"
"fosX=COMPLETE,lin=COMPLETE","other","other","spring","2019",0,"Environment"
"fosX=COMPLETE,lin=COMPLETE","other","other","spring","2019",0,"Environment"
"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","other","west","summer","2010",0,"Vegetables"
"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","other","west","summer","2010",0,"Vegetables"
"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","other","west","autumn","2017",8,"Environment"
"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","other","west","winter","2019",0,"Environment"
"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","other","west","winter","2019",0,"Environment"
"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","other","west","winter","2019",0,"Environment"
"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","other","west","winter","2019",1,"Environment"
"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","other","west","winter","2019",0,"Environment"
"fosX=COMPLETE,lin=COMPLETE","other","other","summer","2015",24,"Clinical/Human"
"fosX=COMPLETE,lin=COMPLETE","other","northeast","winter","2017",0,"Environment"
"fosX=COMPLETE,lin=COMPLETE","other","northeast","winter","2017",0,"Environment"
"fosX=COMPLETE,lin=COMPLETE","other","northeast","winter","2017",1,"Environment"
"fosX=COMPLETE,lin=COMPLETE","other","northeast","winter","2017",0,"Environment"
"fosX=COMPLETE,lin=COMPLETE","other","northeast","winter","2017",1,"Environment"
"fosX=COMPLETE,lin=COMPLETE","other","northeast","winter","2017",0,"Environment"
"fosX=COMPLETE,lin=COMPLETE","other","northeast","winter","2017",0,"Environment"
"fosX=COMPLETE,lin=COMPLETE","other","northeast","winter","2017",0,"Environment"
"fosX=COMPLETE,lin=COMPLETE","other","northeast","winter","2017",0,"Environment"
"fosX=COMPLETE,lin=COMPLETE","other","northeast","winter","2017",0,"Environment"
"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","other","west","winter","2016",2,"Dairy"
"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","other","west","winter","2016",1,"Dairy"
"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","other","west","winter","2016",2,"Dairy"
"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","other","west","winter","2016",1,"Dairy"
"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","other","south","winter","2019",2,"Food/RTE_Food/Food Producing Environment"
"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","other","northeast","winter","2019",4,"Dairy"
"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","other","northeast","winter","2019",2,"Environment"
"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","other","northeast","winter","2019",2,"Environment"
"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","other","northeast","winter","2019",5,"Environment"
"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","other","northeast","winter","2019",3,"Environment"
"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","other","northeast","winter","2019",2,"Environment"
"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","other","northeast","winter","2019",2,"Dairy"
"fosX=COMPLETE,lin=COMPLETE","other","other","summer","2013",14,"Clinical/Human"
"fosX=COMPLETE,lin=COMPLETE","other","other","autumn","2016",22,"Clinical/Human"
"fosX=COMPLETE,lin=COMPLETE","other","west","spring","2011",0,"Environment"
"fosX=COMPLETE,lin=COMPLETE","other","west","spring","2011",0,"Environment"
"fosX=COMPLETE,lin=COMPLETE","other","west","summer","2010",3,"Environment"
"fosX=COMPLETE,lin=COMPLETE","other","south","autumn","2014",11,"Environment"
"fosX=COMPLETE,lin=COMPLETE","other","south","winter","2015",13,"Environment"
"fosX=COMPLETE,lin=COMPLETE","other","south","summer","2015",18,"Environment"
"fosX=COMPLETE,lin=COMPLETE","other","south","autumn","2015",5,"Environment"
"fosX=COMPLETE,lin=COMPLETE","other","south","autumn","2015",5,"Environment"
"fosX=COMPLETE,lin=COMPLETE","other","other","winter","2018",1,"Clinical/Human"
"fosX=COMPLETE,lin=COMPLETE","other","other","autumn","2018",5,"Clinical/Human"
"fosX=COMPLETE,lin=COMPLETE","other","other","autumn","2018",2,"Clinical/Human"
"fosX=COMPLETE,lin=COMPLETE","other","west","spring","2015",12,"Environment"
"fosX=COMPLETE,lin=COMPLETE","other","west","spring","2019",25,"Environment"
"fosX=COMPLETE,lin=COMPLETE","other","other","winter","2017",17,"Clinical/Human"
"fosX=COMPLETE,lin=COMPLETE","other","midwest","winter","2019",0,"Environment"
"fosX=COMPLETE,lin=COMPLETE","other","midwest","winter","2019",0,"Environment"
"fosX=COMPLETE,lin=COMPLETE","other","midwest","winter","2019",0,"Environment"
"fosX=COMPLETE,lin=COMPLETE","other","midwest","winter","2019",1,"Environment"
"fosX=COMPLETE,lin=COMPLETE","other","midwest","winter","2019",0,"Environment"
"fosX=COMPLETE,lin=COMPLETE","other","midwest","winter","2019",0,"Environment"
"fosX=COMPLETE,lin=COMPLETE","other","midwest","winter","2019",4,"Environment"
"fosX=COMPLETE,lin=COMPLETE","other","midwest","winter","2019",0,"Environment"
"fosX=COMPLETE,lin=COMPLETE","other","midwest","winter","2019",1,"Environment"
"fosX=COMPLETE,lin=COMPLETE","other","midwest","winter","2019",0,"Environment"
"fosX=COMPLETE,lin=COMPLETE","other","other","autumn","2020",6,"Meat"
"fosX=COMPLETE,lin=COMPLETE","other","other","autumn","2020",6,"Meat"
"fosX=COMPLETE,lin=COMPLETE","other","other","autumn","2020",5,"Meat"
"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","other","other","autumn","2020",16,"Meat"
"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","other","other","autumn","2020",5,"Meat"
"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","other","other","autumn","2020",4,"Meat"
"fosX=COMPLETE,lin=COMPLETE","other","other","autumn","2020",1,"Poultry"
"fosX=COMPLETE,lin=COMPLETE","other","other","autumn","2020",1,"Poultry"
"fosX=COMPLETE,lin=COMPLETE","other","other","autumn","2020",4,"Poultry"
"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","other","other","autumn","2020",5,"Poultry"
"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","other","other","autumn","2020",4,"Poultry"
"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","other","other","winter","2020",5,"Poultry"
"fosX=COMPLETE,lin=COMPLETE","other","northeast","winter","2019",0,"Environment"
"fosX=COMPLETE,lin=COMPLETE","other","northeast","winter","2019",0,"Environment"
"fosX=COMPLETE,lin=COMPLETE","other","northeast","winter","2019",0,"Environment"
"fosX=COMPLETE,lin=COMPLETE","other","northeast","summer","2019",1,"Environment"
"fosX=COMPLETE,lin=COMPLETE","other","northeast","summer","2019",0,"Environment"
"abc-f=HMM,fosX=MISTRANSLATION,lin=COMPLETE","other","other","autumn","2020",2,"Environment"
"abc-f=HMM,fosX=MISTRANSLATION,lin=COMPLETE","other","other","autumn","2020",0,"Environment"
