"Isolation_Group","Min.diff.new","collection.mon","collection.yr","AMR.genotypes","state","USregion","season","SNP.cluster.group","cc","weights"
"Land_Animal",0,7,2016,"fosX=COMPLETE,lin=COMPLETE","USA:NC","south","summer","other",1,1.0000000000029
"Land_Animal",0,7,2016,"fosX=COMPLETE,lin=COMPLETE","USA:NC","south","summer","other",1,1.0000000000029
"Land_Animal",2,9,2016,"fosX=COMPLETE,lin=COMPLETE","USA:NC","south","autumn","other",1,1.0000000000029
"Environment",8,2,2021,"fosX=COMPLETE,lin=COMPLETE","USA:MO","midwest","winter","other",1,1.0000000000029
"Environment",6,2,2021,"fosX=COMPLETE,lin=COMPLETE","USA:MO","midwest","winter","other",1,1.0000000000029
"Environment",2,2,2021,"fosX=COMPLETE,lin=COMPLETE","USA:MO","midwest","winter","other",1,1.0000000000029
"Clinical/Human",26,2,2017,"fosX=COMPLETE,lin=COMPLETE","USA","other","winter","other",1,1.0000000000029
"Environment",0,11,2021,"fosX=COMPLETE,lin=COMPLETE","USA:NY","northeast","autumn","other",1,1.0000000000029
"Environment",0,11,2021,"fosX=COMPLETE,lin=COMPLETE","USA:NY","northeast","autumn","other",1,1.0000000000029
"Plants",2,11,2021,"fosX=COMPLETE,lin=COMPLETE","USA:MI","midwest","autumn","other",1,1.0000000000029
"Plants",2,11,2021,"fosX=COMPLETE,lin=COMPLETE","USA:MI","midwest","autumn","other",1,1.0000000000029
"Environment",0,9,2015,"fosX=COMPLETE,lin=COMPLETE","USA:IL","midwest","autumn","other",1,1.0000000000029
"Environment",1,9,2015,"fosX=COMPLETE,lin=COMPLETE","USA:IL","midwest","autumn","other",1,1.0000000000029
"Environment",0,9,2015,"fosX=COMPLETE,lin=COMPLETE","USA:IL","midwest","autumn","other",1,1.0000000000029
"Environment",0,9,2015,"fosX=COMPLETE,lin=COMPLETE","USA:IL","midwest","autumn","other",1,1.0000000000029
"Environment",0,9,2015,"fosX=COMPLETE,lin=COMPLETE","USA:IL","midwest","autumn","other",1,1.0000000000029
"Environment",21,2,2019,"fosX=COMPLETE,lin=COMPLETE","USA:MI","midwest","winter","other",1,1.0000000000029
"Environment",1,2,2019,"fosX=COMPLETE,lin=COMPLETE","USA:OH","midwest","winter","other",1,1.0000000000029
"Environment",1,2,2019,"fosX=COMPLETE,lin=COMPLETE","USA:OH","midwest","winter","other",1,1.0000000000029
"Environment",26,6,2020,"fosX=COMPLETE,lin=COMPLETE","USA:OH","midwest","summer","other",1,1.0000000000029
"Environment",6,8,2020,"fosX=COMPLETE,lin=COMPLETE","USA:OH","midwest","summer","other",1,1.0000000000029
"Land_Animal",0,1,2019,"fosX=COMPLETE,lin=COMPLETE","USA:OH","midwest","winter","other",1,1.0000000000029
"Land_Animal",0,1,2019,"fosX=COMPLETE,lin=COMPLETE","USA:OH","midwest","winter","other",1,1.0000000000029
"Land_Animal",0,1,2019,"fosX=COMPLETE,lin=COMPLETE","USA:OH","midwest","winter","other",1,1.0000000000029
"Environment",0,3,2020,"fosX=COMPLETE,lin=COMPLETE","USA:OH","midwest","spring","other",1,1.0000000000029
"Environment",0,3,2020,"fosX=COMPLETE,lin=COMPLETE","USA:OH","midwest","spring","other",1,1.0000000000029
"Environment",9,1,2017,"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","USA:PA","northeast","winter","other",1,1.0000000000029
"Environment",0,7,2017,"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","USA:PA","northeast","summer","other",1,1.0000000000029
"Environment",0,7,2017,"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","USA:PA","northeast","summer","other",1,1.0000000000029
"Environment",1,7,2017,"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","USA:PA","northeast","summer","other",1,1.0000000000029
"Environment",0,7,2017,"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","USA:PA","northeast","summer","other",1,1.0000000000029
"Environment",6,3,2017,"fosX=COMPLETE,lin=COMPLETE","USA:TX","south","spring","other",1,1.0000000000029
"Environment",4,4,2017,"fosX=COMPLETE,lin=COMPLETE","USA:TX","south","spring","other",1,1.0000000000029
"Environment",8,8,2017,"fosX=COMPLETE,lin=COMPLETE","USA:TX","south","summer","other",1,1.0000000000029
"Environment",4,8,2017,"fosX=COMPLETE,lin=COMPLETE","USA:TX","south","summer","other",1,1.0000000000029
"Environment",1,8,2016,"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","USA","other","summer","other",1,1.0000000000029
"Clinical/Human",0,12,2016,"fosX=COMPLETE,lin=COMPLETE","USA","other","winter","other",1,1.0000000000029
"Clinical/Human",1,10,2016,"fosX=COMPLETE,lin=COMPLETE","USA","other","autumn","other",1,1.0000000000029
"Clinical/Human",0,11,2016,"fosX=COMPLETE,lin=COMPLETE","USA","other","autumn","other",1,1.0000000000029
"Environment",3,2,2017,"fosX=COMPLETE,lin=COMPLETE","USA:CA","west","winter","other",1,1.0000000000029
"Environment",7,2,2017,"fosX=COMPLETE,lin=COMPLETE","USA:CA","west","winter","other",1,1.0000000000029
"Environment",3,2,2017,"fosX=COMPLETE,lin=COMPLETE","USA:CA","west","winter","other",1,1.0000000000029
"Environment",3,9,2017,"fosX=COMPLETE,lin=COMPLETE","USA:CA","west","autumn","other",1,1.0000000000029
"Clinical/Human",7,9,2015,"fosX=COMPLETE,lin=COMPLETE","USA","other","autumn","other",1,1.0000000000029
"Clinical/Human",6,8,2015,"fosX=COMPLETE,lin=COMPLETE","USA","other","summer","other",1,1.0000000000029
"Environment",5,11,2011,"fosX=COMPLETE,lin=COMPLETE","USA:MN","midwest","autumn","other",1,1.0000000000029
"Environment",5,11,2011,"fosX=COMPLETE,lin=COMPLETE","USA:MN","midwest","autumn","other",1,1.0000000000029
"Environment",1,5,2015,"fosX=COMPLETE,lin=COMPLETE","USA:MO","midwest","spring","other",1,1.0000000000029
"Environment",1,6,2015,"fosX=COMPLETE,lin=COMPLETE","USA:CA","west","summer","other",1,1.0000000000029
"Environment",12,6,2015,"fosX=COMPLETE,lin=COMPLETE","USA:CA","west","summer","other",1,1.0000000000029
"Clinical/Human",4,3,2015,"fosX=COMPLETE,lin=COMPLETE","USA","other","spring","other",1,1.0000000000029
"Clinical/Human",4,6,2015,"fosX=COMPLETE,lin=COMPLETE","USA","other","summer","other",1,1.0000000000029
"Environment",7,4,2015,"fosX=COMPLETE,lin=COMPLETE","USA:CA","west","spring","other",1,1.0000000000029
"Environment",3,4,2015,"fosX=COMPLETE,lin=COMPLETE","USA:CA","west","spring","other",1,1.0000000000029
"Environment",3,4,2015,"fosX=COMPLETE,lin=COMPLETE","USA:CA","west","spring","other",1,1.0000000000029
"Environment",7,11,2016,"fosX=COMPLETE,lin=COMPLETE","USA:CA","west","autumn","other",1,1.0000000000029
"Environment",2,6,2015,"fosX=COMPLETE,lin=COMPLETE","USA:TX","south","summer","other",1,1.0000000000029
"Environment",1,6,2015,"fosX=COMPLETE,lin=COMPLETE","USA:TX","south","summer","other",1,1.0000000000029
"Environment",1,6,2015,"fosX=COMPLETE,lin=COMPLETE","USA:TX","south","summer","other",1,1.0000000000029
"Environment",2,6,2015,"fosX=COMPLETE,lin=COMPLETE","USA:TX","south","summer","other",1,1.0000000000029
"Clinical/Human",0,8,2015,"fosX=COMPLETE,lin=COMPLETE","USA:OR","west","summer","other",1,1.0000000000029
"Clinical/Human",3,2,2018,"fosX=COMPLETE,lin=COMPLETE","USA","other","winter","other",1,1.0000000000029
"Clinical/Human",0,10,2013,"fosX=COMPLETE,lin=COMPLETE","USA:FL","south","autumn","other",1,1.0000000000029
"Clinical/Human",8,10,2015,"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","USA","other","autumn","other",1,1.0000000000029
"Clinical/Human",8,8,2016,"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","USA","other","summer","other",1,1.0000000000029
"Land_Animal",4,5,2014,"fosX=COMPLETE,lin=COMPLETE","USA:CT","northeast","spring","other",1,1.0000000000029
"Land_Animal",3,5,2014,"fosX=COMPLETE,lin=COMPLETE","USA:CT","northeast","spring","other",1,1.0000000000029
"Land_Animal",4,5,2014,"fosX=COMPLETE,lin=COMPLETE","USA:CT","northeast","spring","other",1,1.0000000000029
"Land_Animal",3,5,2014,"fosX=COMPLETE,lin=COMPLETE","USA:CT","northeast","spring","other",1,1.0000000000029
"Clinical/Human",0,4,2014,"fosX=COMPLETE,lin=COMPLETE","USA","other","spring","other",1,1.0000000000029
"Clinical/Human",0,4,2014,"fosX=COMPLETE,lin=COMPLETE","USA","other","spring","other",1,1.0000000000029
"Clinical/Human",3,8,2015,"fosX=COMPLETE,lin=COMPLETE","USA","other","summer","other",1,1.0000000000029
"Clinical/Human",4,6,2016,"fosX=COMPLETE,lin=COMPLETE","USA","other","summer","other",1,1.0000000000029
"Clinical/Human",8,6,2014,"fosX=COMPLETE,lin=COMPLETE","USA","other","summer","other",1,1.0000000000029
"Plants",10,7,2016,"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","USA","other","summer","other",1,1.0000000000029
"Plants",10,8,2016,"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","USA","other","summer","other",1,1.0000000000029
"Environment",10,12,2016,"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","USA","other","winter","other",1,1.0000000000029
"Environment",12,10,2016,"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","USA","other","autumn","other",1,1.0000000000029
"Environment",1,8,2018,"fosX=COMPLETE,lin=COMPLETE","USA:IN","midwest","summer","other",1,1.0000000000029
"Environment",1,8,2018,"fosX=COMPLETE,lin=COMPLETE","USA:IN","midwest","summer","other",1,1.0000000000029
"Environment",0,8,2018,"fosX=COMPLETE,lin=COMPLETE","USA:IN","midwest","summer","other",1,1.0000000000029
"Environment",0,8,2018,"fosX=COMPLETE,lin=COMPLETE","USA:IN","midwest","summer","other",1,1.0000000000029
"Environment",0,3,2018,"fosX=COMPLETE,lin=COMPLETE","USA:PA","northeast","spring","other",1,1.0000000000029
"Environment",0,3,2018,"fosX=COMPLETE,lin=COMPLETE","USA:PA","northeast","spring","other",1,1.0000000000029
"Environment",0,7,2018,"fosX=COMPLETE,lin=COMPLETE","USA:PA","northeast","summer","other",1,1.0000000000029
"Environment",0,7,2018,"fosX=COMPLETE,lin=COMPLETE","USA:PA","northeast","summer","other",1,1.0000000000029
"Environment",26,7,2020,"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","USA:KS","midwest","summer","other",1,1.0000000000029
"Clinical/Human",18,12,2017,"fosX=COMPLETE,lin=COMPLETE","USA","other","winter","other",1,1.0000000000029
"Environment",1,5,2014,"fosX=COMPLETE,lin=COMPLETE","USA:NY","northeast","spring","other",1,1.0000000000029
"Environment",1,5,2014,"fosX=COMPLETE,lin=COMPLETE","USA:NY","northeast","spring","other",1,1.0000000000029
"Environment",2,5,2014,"fosX=COMPLETE,lin=COMPLETE","USA:NY","northeast","spring","other",1,1.0000000000029
"Environment",1,5,2014,"fosX=COMPLETE,lin=COMPLETE","USA:NY","northeast","spring","other",1,1.0000000000029
"Environment",0,1,2019,"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","USA:PA","northeast","winter","other",1,1.0000000000029
"Environment",0,1,2019,"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","USA:PA","northeast","winter","other",1,1.0000000000029
"Environment",0,1,2019,"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","USA:PA","northeast","winter","other",1,1.0000000000029
"Environment",0,1,2019,"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","USA:PA","northeast","winter","other",1,1.0000000000029
"Environment",0,1,2019,"fosX=COMPLETE,lin=COMPLETE","USA:PA","northeast","winter","other",1,1.0000000000029
"Environment",0,1,2019,"fosX=COMPLETE,lin=COMPLETE","USA:PA","northeast","winter","other",1,1.0000000000029
"Environment",1,1,2019,"fosX=COMPLETE,lin=COMPLETE","USA:PA","northeast","winter","other",1,1.0000000000029
"Environment",0,1,2019,"fosX=COMPLETE,lin=COMPLETE","USA:PA","northeast","winter","other",1,1.0000000000029
"Environment",0,4,2021,"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","USA:CA","west","spring","other",1,1.0000000000029
"Environment",0,4,2021,"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","USA:CA","west","spring","other",1,1.0000000000029
"Environment",0,4,2021,"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","USA:CA","west","spring","other",1,1.0000000000029
"Environment",0,4,2021,"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","USA:CA","west","spring","other",1,1.0000000000029
"Environment",4,6,2021,"fosX=COMPLETE,lin=COMPLETE","USA:AR","south","summer","other",1,1.0000000000029
"Environment",8,6,2021,"fosX=COMPLETE,lin=COMPLETE","USA:AR","south","summer","other",1,1.0000000000029
"Environment",4,6,2021,"fosX=COMPLETE,lin=COMPLETE","USA:AR","south","summer","other",1,1.0000000000029
"Environment",4,6,2021,"fosX=COMPLETE,lin=COMPLETE","USA:AR","south","summer","other",1,1.0000000000029
"Clinical/Human",23,7,2018,"fosX=COMPLETE,lin=COMPLETE","USA","other","summer","other",1,1.0000000000029
"Clinical/Human",25,2,2022,"fosX=COMPLETE,lin=COMPLETE","USA","other","winter","other",1,1.0000000000029
"Clinical/Human",22,3,2022,"fosX=COMPLETE,lin=COMPLETE","USA","other","spring","other",1,1.0000000000029
"Environment",0,5,2022,"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE,tet(M)=COMPLETE","USA:CA","west","spring","other",1,1.0000000000029
"Environment",7,10,2022,"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE,tet(M)=COMPLETE","USA:WI","midwest","autumn","other",1,1.0000000000029
"Environment",0,1,2020,"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","USA:OH","midwest","winter","other",1,1.0000000000029
"Environment",0,1,2020,"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","USA:OH","midwest","winter","other",1,1.0000000000029
"Environment",1,1,2020,"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","USA:OH","midwest","winter","other",1,1.0000000000029
"Plants",17,6,2020,"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","USA:OH","midwest","summer","other",1,1.0000000000029
"Environment",10,8,2014,"fosX=COMPLETE,lin=COMPLETE","USA:NE","midwest","summer","other",1,1.0000000000029
"Environment",9,9,2021,"fosX=COMPLETE,lin=COMPLETE","USA:NE","midwest","autumn","other",1,1.0000000000029
"Environment",1,12,2014,"fosX=COMPLETE,lin=COMPLETE","USA:CA","west","winter","other",1,1.0000000000029
"Environment",1,12,2014,"fosX=COMPLETE,lin=COMPLETE","USA:CA","west","winter","other",1,1.0000000000029
"Environment",3,12,2014,"fosX=COMPLETE,lin=COMPLETE","USA:CA","west","winter","other",1,1.0000000000029
"Clinical/Human",3,4,2018,"fosX=COMPLETE,lin=COMPLETE","USA","other","spring","other",1,1.0000000000029
"Environment",2,11,2015,"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","USA:OH","midwest","autumn","other",1,1.0000000000029
"Environment",2,11,2015,"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","USA","other","autumn","other",1,1.0000000000029
"Environment",8,7,2017,"fosX=COMPLETE,lin=COMPLETE","USA:MN","midwest","summer","other",1,1.0000000000029
"Environment",8,7,2017,"fosX=COMPLETE,lin=COMPLETE","USA:MN","midwest","summer","other",1,1.0000000000029
"Environment",0,9,2016,"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","USA:WI","midwest","autumn","other",1,1.0000000000029
"Environment",0,9,2016,"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","USA:WI","midwest","autumn","other",1,1.0000000000029
"Environment",0,9,2016,"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","USA:WI","midwest","autumn","other",1,1.0000000000029
"Environment",0,9,2016,"fosX=COMPLETE,lin=COMPLETE","USA:PA","northeast","autumn","other",1,1.0000000000029
"Environment",0,9,2016,"fosX=COMPLETE,lin=COMPLETE","USA:PA","northeast","autumn","other",1,1.0000000000029
"Environment",0,9,2016,"fosX=COMPLETE,lin=COMPLETE","USA:PA","northeast","autumn","other",1,1.0000000000029
"Environment",28,8,2017,"fosX=COMPLETE,lin=COMPLETE","USA:KS","midwest","summer","other",1,1.0000000000029
"Clinical/Human",19,7,2015,"fosX=COMPLETE,lin=COMPLETE","USA","other","summer","other",1,1.0000000000029
"Environment",18,11,2013,"fosX=COMPLETE,lin=COMPLETE","USA:CA","west","autumn","other",1,1.0000000000029
"Environment",8,11,2013,"fosX=COMPLETE,lin=COMPLETE","USA:CA","west","autumn","other",1,1.0000000000029
"Environment",8,5,2012,"fosX=COMPLETE,lin=COMPLETE","USA:CA","west","spring","other",1,1.0000000000029
"Aquatic_Animal",2,3,2018,"fosX=COMPLETE,lin=COMPLETE","USA:FL","south","spring","other",1,1.0000000000029
"Plants",2,3,2018,"fosX=COMPLETE,lin=COMPLETE","USA:FL","south","spring","other",1,1.0000000000029
"Plants",4,3,2018,"fosX=COMPLETE,lin=COMPLETE","USA:FL","south","spring","other",1,1.0000000000029
"Clinical/Human",1,9,2018,"fosX=COMPLETE,lin=COMPLETE","USA","other","autumn","other",1,1.0000000000029
"Clinical/Human",1,8,2015,"fosX=COMPLETE,lin=COMPLETE","USA","other","summer","other",1,1.0000000000029
"Clinical/Human",1,9,2015,"fosX=COMPLETE,lin=COMPLETE","USA","other","autumn","other",1,1.0000000000029
"Environment",2,4,2012,"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE,tet(L)=COMPLETE,tet(L)=PARTIAL_END_OF_CONTIG,tet(M)=COMPLETE","USA:NY","northeast","spring","other",1,1.0000000000029
"Environment",2,4,2012,"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE,tet(L)=COMPLETE,tet(L)=PARTIAL_END_OF_CONTIG,tet(M)=COMPLETE","USA:NY","northeast","spring","other",1,1.0000000000029
"Environment",18,5,2021,"abc-f=HMM,fosX=MISTRANSLATION,lin=COMPLETE,tet(L)=COMPLETE,tet(L)=PARTIAL_END_OF_CONTIG,tet(M)=COMPLETE","USA:NY","northeast","spring","other",1,1.0000000000029
"Environment",6,6,2011,"fosX=COMPLETE,lin=COMPLETE","USA:NJ","northeast","summer","other",1,1.0000000000029
"Environment",14,6,2011,"fosX=COMPLETE,lin=COMPLETE","USA:NJ","northeast","summer","other",1,1.0000000000029
"Environment",6,6,2011,"fosX=COMPLETE,lin=COMPLETE","USA:NJ","northeast","summer","other",1,1.0000000000029
"Plants",0,6,2014,"fosX=COMPLETE,lin=COMPLETE","USA:AZ","west","summer","other",1,1.0000000000029
"Plants",0,6,2014,"fosX=COMPLETE,lin=COMPLETE","USA:AZ","west","summer","other",1,1.0000000000029
"Plants",0,6,2014,"fosX=COMPLETE,lin=COMPLETE","USA:AZ","west","summer","other",1,1.0000000000029
"Environment",2,5,2011,"fosX=COMPLETE,lin=COMPLETE","USA:AK","west","spring","other",1,1.0000000000029
"Environment",6,5,2011,"fosX=COMPLETE,lin=COMPLETE","USA:AK","west","spring","other",1,1.0000000000029
"Environment",2,5,2011,"fosX=COMPLETE,lin=COMPLETE","USA:AK","west","spring","other",1,1.0000000000029
"Plants",0,6,2014,"fosX=COMPLETE,lin=COMPLETE","USA:AZ","west","summer","other",1,1.0000000000029
"Plants",1,6,2014,"fosX=COMPLETE,lin=COMPLETE","USA:AZ","west","summer","other",1,1.0000000000029
"Plants",0,6,2014,"fosX=COMPLETE,lin=COMPLETE","USA:AZ","west","summer","other",1,1.0000000000029
"Environment",2,6,2010,"fosX=COMPLETE,lin=COMPLETE","USA:WI","midwest","summer","other",1,1.0000000000029
"Environment",2,6,2010,"fosX=COMPLETE,lin=COMPLETE","USA:WI","midwest","summer","other",1,1.0000000000029
"Environment",2,6,2010,"fosX=COMPLETE,lin=COMPLETE","USA:WI","midwest","summer","other",1,1.0000000000029
"Land_Animal",0,10,2014,"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","USA:VA","south","autumn","other",1,1.0000000000029
"Environment",1,11,2017,"fosX=COMPLETE,lin=COMPLETE","USA:CT","northeast","autumn","other",1,1.0000000000029
"Environment",1,11,2017,"fosX=COMPLETE,lin=COMPLETE","USA:CT","northeast","autumn","other",1,1.0000000000029
"Environment",2,11,2017,"fosX=COMPLETE,lin=COMPLETE","USA:CT","northeast","autumn","other",1,1.0000000000029
"Plants",7,11,2017,"fosX=COMPLETE,lin=COMPLETE","USA:VA","south","autumn","other",1,1.0000000000029
"Environment",2,11,2017,"fosX=COMPLETE,lin=COMPLETE","USA:VA","south","autumn","other",1,1.0000000000029
"Environment",2,11,2017,"fosX=COMPLETE,lin=COMPLETE","USA:VA","south","autumn","other",1,1.0000000000029
"Land_Animal",0,11,2017,"fosX=COMPLETE,lin=COMPLETE","USA:WI","midwest","autumn","other",1,1.0000000000029
"Land_Animal",0,11,2017,"fosX=COMPLETE,lin=COMPLETE","USA:WI","midwest","autumn","other",1,1.0000000000029
"Land_Animal",0,11,2017,"fosX=COMPLETE,lin=COMPLETE","USA:WI","midwest","autumn","other",1,1.0000000000029
"Environment",25,3,2022,"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE,tet(M)=COMPLETE","USA:NY","northeast","spring","other",1,1.0000000000029
"Clinical/Human",0,9,2018,"fosX=COMPLETE,lin=COMPLETE","USA","other","autumn","other",1,1.0000000000029
"Clinical/Human",1,10,2018,"fosX=COMPLETE,lin=COMPLETE","USA","other","autumn","other",1,1.0000000000029
"Clinical/Human",1,7,2014,"fosX=COMPLETE,lin=COMPLETE","USA","other","summer","other",1,1.0000000000029
"Plants",7,5,2015,"fosX=COMPLETE,lin=COMPLETE","USA:CA","west","spring","other",1,1.0000000000029
"Clinical/Human",27,9,2015,"fosX=COMPLETE,lin=COMPLETE","USA","other","autumn","other",1,1.0000000000029
"Environment",0,5,2017,"fosX=COMPLETE,lin=COMPLETE","USA:MI","midwest","spring","other",1,1.0000000000029
"Environment",0,5,2017,"fosX=COMPLETE,lin=COMPLETE","USA:MI","midwest","spring","other",1,1.0000000000029
"Environment",0,5,2017,"fosX=COMPLETE,lin=COMPLETE","USA:MI","midwest","spring","other",1,1.0000000000029
"Environment",27,7,2018,"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","USA:PA","northeast","summer","other",1,1.0000000000029
"Clinical/Human",9,7,2018,"fosX=COMPLETE,lin=COMPLETE","USA","other","summer","other",1,1.0000000000029
"Environment",19,8,2018,"fosX=COMPLETE,lin=COMPLETE","USA:PA","northeast","summer","other",1,1.0000000000029
"Environment",0,7,2018,"fosX=COMPLETE,lin=COMPLETE","USA:PA","northeast","summer","other",1,1.0000000000029
"Environment",0,7,2018,"fosX=COMPLETE,lin=COMPLETE","USA:PA","northeast","summer","other",1,1.0000000000029
"Land_Animal",0,6,2020,"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","USA:ND","midwest","summer","other",1,1.0000000000029
"Land_Animal",0,6,2020,"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","USA:ND","midwest","summer","other",1,1.0000000000029
"Land_Animal",0,6,2020,"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","USA:ND","midwest","summer","other",1,1.0000000000029
"Clinical/Human",26,8,2018,"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","USA","other","summer","other",1,1.0000000000029
